,time,can_id,data_in_binary,data_in_hex
0,0.037122905,19B,1111011010100000100001110010001001101010101000000000000001001001,F6A087226AA00049
1,0.037361204,C9,1000010000001011101111100000000000000000100000011100000010001110,840BBE000081C08E
2,0.037611186,141,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
3,0.037849485,C9,1000010000001011101111100000000000000000100000011100000010001110,840BBE000081C08E
4,0.038079977,191,1110011010101001000001101010000000000110101010100000000011100101,E6A906A006AA00E5
5,0.038313865,19D,0000101101001100110011111111111100000000010110101010000000011111,0B4CCFFF005AA01F
6,0.038550257000000004,19E,1100000000000000000000000000000100001010111100000000000010111011,C00000010AF000BB
7,0.038788557,1C3,0000011010101001000001100111111000000000000000000000000100000000,06A9067E00000100
8,0.039036572,1F5,1100000000001111000011110000000000000000000000000000000011011110,C00F0F00000000DE
9,0.039278805,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
10,0.039517104,589,1100000000000000011101111101000000000000011010000011000010011111,C00077D00068309F
11,0.042083203,1.00E+05,0100010000000000000010001000000000010010010000000010001001000000,4400088012402240
12,0.042555511,348,000000000000000000000000000000000000000100000001,000000000101
13,0.043477773,C1,0101100000000000000000000000000000011000000000000000000001110000,5800000018000070
14,0.043719947,C5,0101100000000001000000000000000000011000000000000000000001110001,5801000018000071
15,0.043910503,120,0000000000000000111000000000000000000000,0000E00000
16,0.044148802,128,0100111111100011000000001110110000000000000000000000000000011110,4FE300EC0000001E
17,0.044384658,471,0000100001110110000000000000000001010101010000100000000000010101,0876000055420015
18,0.044629275,1C6,0001000000000000000100000000000000000000000000000000000100100001,1000100000000121
19,0.044873416,1.00E+09,0000111111111010000000000000000000000000000000000000000100001010,0FFA00000000010A
20,0.045083463,34A,000000000000000000000000000000000000000100000001,000000000101
21,0.045347631,269,0100000000000000000101010101000001100000000000000100000001000101,4000155060004045
22,0.047123967999999995,19B,0011011010100000100001110010001001101010101000000000000010001001,36A087226AA00089
23,0.047360300999999994,C9,1000010000001011101111100000000000000000100000010000000011001110,840BBE00008100CE
24,0.047594726,191,0010011010101001000001101010000000000110101010100000000000100101,26A906A006AA0025
25,0.047830581,C9,1000010000001011101111100000000000000000100000010000000011001110,840BBE00008100CE
26,0.04806500599999999,19D,0000101101010000000011111111111100000000010110101010000001100011,0B500FFF005AA063
27,0.048305213,19E,0000000000000000000000000000000100001010111100000000000011111011,000000010AF000FB
28,0.048555255,1F5,0000000000001111000011110000000000000000000000000000000000011110,000F0F000000001E
29,0.048797428,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
30,0.049040079,589,0000000000000000011101111101000000000000011010000011000011011111,000077D0006830DF
31,0.051358102999999995,263,0001010101111000000000000000000000000000000000000000000010001101,157800000000008D
32,0.052194535,1.00E+05,0100010000000000000010001000000000100010010000000010001001010000,4400088022402250
33,0.052630782,348,000000000000000000000000000000000000001000000010,000000000202
34,0.053374588,C1,1001100000000000000000000000000000011000000000000000000010110000,98000000180000B0
35,0.053612887000000005,C5,1001100000000001000000000000000000011000000000000000000010110001,98010000180000B1
36,0.053821504000000006,34A,000000000000000000000000000000000000001000000010,000000000202
37,0.054351329000000004,230,0000000000000001010000000000000000000000000000000000100001001001,0001400000000849
38,0.057095825,19B,0111011010100000100001110010001001101010101000000000000011001001,76A087226AA000C9
39,0.057332158,C9,1000010000001011101111000000000000000000100000010100000000001100,840BBC000081400C
40,0.057504177000000004,140,00000000000110000000000000000000,00180000
41,0.057740509,C9,1000010000001011101111000000000000000000100000010100000000001100,840BBC000081400C
42,0.057974934000000006,191,0110011010101001000001101010000000000110101010100000000001100101,66A906A006AA0065
43,0.058213234,194,0000010001000010111111110011011000101111100100010000000000000000,0442FF362F910000
44,0.058447659000000006,19D,0000101101001100010011111111111100000000010110101010000010011111,0B4C4FFF005AA09F
45,0.058683991,19E,0100000000000000000000000000000100001010111100000000000000111011,400000010AF0003B
46,0.058921814,1C3,0000011010101001000001100111111000000000000000000000000100000000,06A9067E00000100
47,0.059169828,1F5,0100000000001111000011110000000000000000000000000000000001011110,400F0F000000005E
48,0.059412539,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
49,0.05966252,3.00E+09,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
50,0.059902787,589,0100000000000000011101111101000000000000011010000011000000011111,400077D00068301F
51,0.06204915,1.00E+05,0100010000000000000010001000000000110010010000000010000001011110,440008803240205E
52,0.06257557799999999,348,000000000000000000000000000000000000001100000011,000000000303
53,0.06335794900000001,C1,1101100000000000000000000000000000011000000000000000000011110000,D8000000180000F0
54,0.063595712,C5,1101100000000001000000000000000000011000000000000000000011110001,D8010000180000F1
55,0.06436783,128,1000111111100101000000001110101100000000000000000000000001011111,8FE500EB0000005F
56,0.064614415,1C6,0001000000000000000100000000000000000000000000000000001000100010,1000100000000222
57,0.064856648,1.00E+09,0000111111111010000000000000000000000000000000000000001000001011,0FFA00000000020B
58,0.065064728,34A,000000000000000000000000000000000000001100000011,000000000303
59,0.06534492900000001,269,1000000000000000000101010101000001100000000000000100000010000101,8000155060004085
60,0.067105233,19B,1011011010100000100001110010001001101010101000000000000000001001,B6A087226AA00009
61,0.067339599,C9,1000010000001011101111000000000000000000100000011000000001001100,840BBC000081804C
62,0.06757009,191,1010011010101001000001101010000000000110101010100000000010100101,A6A906A006AA00A5
63,0.067804038,C9,1000010000001011101111000000000000000000100000011000000001001100,840BBC000081804C
64,0.06803596,19D,0000101101010000100011111111111100000000010110101010000011100011,0B508FFF005AA0E3
65,0.068276226,19E,1000000000000000000000000000000100001010111100000000000001111011,800000010AF0007B
66,0.068516492,1F5,1000000000001111000011110000000000000000000000000000000010011110,800F0F000000009E
67,0.068758666,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
68,0.069001376,589,1000000000000000011101111101000000000000011010000011000001011111,800077D00068305F
69,0.071351528,263,0101010101111000000000000000000000000000000000000000000011001101,55780000000000CD
70,0.072199702,1.00E+05,0100010000000000000001111000000001000010010000000010000101101110,440007804240216E
71,0.07263588900000001,348,000000000000000000000000000000000000000000000000,000000000000
72,0.073328077,34A,000000000000000000000000000000000000000000000000,000000000000
73,0.073574185,C1,0001100000000000000000000000000000011000000000000000000000110000,1800000018000030
74,0.073815882,C5,0001100000000001000000000000000000011000000000000000000000110001,1801000018000031
75,0.077106416,19B,1111011010100000100001110010001001101010101000000000000001001001,F6A087226AA00049
76,0.077340841,C9,1000010000001011101111000000000000000000100000011100000010001100,840BBC000081C08C
77,0.077570855,191,1110011010101001000001101010000000000110101010100000000011100101,E6A906A006AA00E5
78,0.077805221,C9,1000010000001011101111000000000000000000100000011100000010001100,840BBC000081C08C
79,0.07803964599999999,19D,0000101101001100110011111111111100000000010110101010000000011111,0B4CCFFF005AA01F
80,0.078275501,19E,1100000000000000000000000000000100001010111100000000000010111011,C00000010AF000BB
81,0.078513801,1C3,0000011010101001000001100111111000000000000000000000000100000000,06A9067E00000100
82,0.078761875,1F5,1100000000001111000011110000000000000000000000000000000011011110,C00F0F00000000DE
83,0.079004049,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
84,0.079254508,3.00E+05,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
85,0.079496741,4C9,0000000001101010000000000000000010001111000000000000000000000000,006A00008F000000
86,0.079734563,589,1100000000000000011101111100000000000000011010000011000010001111,C00077C00068308F
87,0.080816686,60C,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
88,0.081102788,481,0000000000000000000000000000000001100100011001000000000000000000,0000000064640000
89,0.082090854,1.00E+05,0100010000000000000001111000000001010010010000000010000101111110,440007805240217E
90,0.082561194,348,000000000000000000000000000000000000000100000001,000000000101
91,0.083313345,C1,0101100000000000000000000000000000011000000000000000000001110000,5800000018000070
92,0.08355551900000001,C5,0101100000000001000000000000000000011000000000000000000001110001,5801000018000071
93,0.084317386,128,1100111111100101000000001110101100000000000000000000000010011111,CFE500EB0000009F
94,0.084561586,1C6,0001000000000000000100000000000000000000000000000000001100100011,1000100000000323
95,0.08480376,1.00E+09,0000111111111010000000000000000000000000000000000000001100001100,0FFA00000000030C
96,0.085013806,34A,000000000000000000000000000000000000000100000001,000000000101
97,0.08525598,12A,0000000000000000101010100010000000000000000000000000000000000000,0000AA2000000000
98,0.08549231199999999,269,1100000000000000000101010101000001100000000000000100000011000101,C0001550600040C5
99,0.08712244,19B,0011011010100000100001110010001001101010101000000000000010001001,36A087226AA00089
100,0.087358832,C9,1000010000001011101111000000000000000000100000010000000011001100,840BBC00008100CC
101,0.087530791,140,00000000000110000000000000000000,00180000
102,0.08776718300000001,C9,1000010000001011101111000000000000000000100000010000000011001100,840BBC00008100CC
103,0.088001549,191,0010011010101001000001101010000000000110101010100000000000100101,26A906A006AA0025
104,0.088241279,19D,0000101101001100000011111111111100000000010110101010000001011111,0B4C0FFF005AA05F
105,0.088481545,19E,0000000000000000000000000000000100001010111100000000000011111011,000000010AF000FB
106,0.08873206300000001,1F5,0000000000001111000011110000000000000000000000000000000000011110,000F0F000000001E
107,0.088974237,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
108,0.089214503,589,0000000000000000011101111100000000000000011010000011000011001111,000077C0006830CF
109,0.089462578,621,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
110,0.09129887800000001,1F1,0010000001000000000000000000000000000000000000000000000001100000,2040000000000060
111,0.091539144,263,1001010101111000000000000000000000000000000000000000000000001101,957800000000000D
112,0.092161059,1.00E+05,0100010000000000000010011000000001100010010000000010001010010001,4400098062402291
113,0.0926373,348,000000000000000000000000000000000000001000000010,000000000202
114,0.09333384,C1,1001100000000000000000000000000000011000000000000000000010110000,98000000180000B0
115,0.09357166199999999,C5,1001100000000001000000000000000000011000000000000000000010110001,98010000180000B1
116,0.093780219,34A,000000000000000000000000000000000000001000000010,000000000202
117,0.09529823,565,0110001100111000001010010000000000000000000000000000000000000000,6338290000000000
118,0.097124755,19B,0111011010100000100001110010001001101010101000000000000011001001,76A087226AA000C9
119,0.097360611,C9,1000010000001011101111000000000000000000100000010100000000001100,840BBC000081400C
120,0.097595036,191,0110011010101001000001101010000000000110101010100000000001100101,66A906A006AA0065
121,0.097831368,C9,1000010000001011101111000000000000000000100000010100000000001100,840BBC000081400C
122,0.098065316,19D,0000101101001100010011111111111100000000010110101010000010011111,0B4C4FFF005AA09F
123,0.098301649,19E,0100000000000000000000000000000100001010111100000000000000111011,400000010AF0003B
124,0.098539948,1C3,0000011010101001000001100111111000000000000000000000000100000000,06A9067E00000100
125,0.098788023,1F5,0100000000001111000011110000000000000000000000000000000001011110,400F0F000000005E
126,0.099030196,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
127,0.099270463,589,0100000000000000011101111100000000000000011010000011000000001111,400077C00068300F
128,0.102082729,1.00E+05,0100010000000000000010011000000001110010010000000010000010011111,440009807240209F
129,0.102544784,348,000000000000000000000000000000000000001100000011,000000000303
130,0.10329306099999999,C1,1101100000000000000000000000000000011000000000000000000011110000,D8000000180000F0
131,0.10353136,C5,1101100000000001000000000000000000011000000000000000000011110001,D8010000180000F1
132,0.104337573,128,0000111111100011000000001110110000000000000000000000000011011110,0FE300EC000000DE
133,0.104588031,17D,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
134,0.104834139,1C6,0001000000000000000100000000000000000000000000000000000000100000,1000100000000020
135,0.10507637199999999,1.00E+09,0000111111111011000000000000000000000000000000000000000000001010,0FFB00000000000A
136,0.10528445199999999,34A,000000000000000000000000000000000000001100000011,000000000303
137,0.105528593,230,0000000000000001011000000000000000000000000000000000100001101001,0001600000000869
138,0.105770766,269,0000000000000000000101010101000001100000000000000100000000000101,0000155060004005
139,0.10600322400000001,52A,1100000001111100000000000000010010101000101001101010101001111000,C07C0004A8A6AA78
140,0.10713511699999999,19B,1011011010100000100001110010001001101010101000000000000000001001,B6A087226AA00009
141,0.107369542,C9,1000010000001011101111000000000000000000100000011000000001001100,840BBC000081804C
142,0.10760003300000001,191,1010011010101001000001101010000000000110101010100000000010100101,A6A906A006AA00A5
143,0.107833921,C9,1000010000001011101111000000000000000000100000011000000001001100,840BBC000081804C
144,0.108072221,194,0000010001000010111111110011011000101111100100010000000000000000,0442FF362F910000
145,0.10830664599999999,19D,0000101101001000100011111111111100000000010110101010000011011011,0B488FFF005AA0DB
146,0.10854685300000001,19E,1000000000000000000000000000000100001010111100000000000001111011,800000010AF0007B
147,0.10878664199999999,1F5,1000000000001111000011110000000000000000000000000000000010011110,800F0F000000009E
148,0.109029352,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
149,0.109269559,589,1000000000000000011101111100000000000000011010000011000001001111,800077C00068304F
150,0.111263871,263,1101010101111000000000000000000000000000000000000000000001001101,D57800000000004D
151,0.11220222699999999,1.00E+05,0100010000000000000010011000000010000010010000000010000110110000,44000980824021B0
152,0.11264622199999999,348,000000000000000000000000000000000000000000000000,000000000000
153,0.11328232199999999,C1,0001100000000000000000000000000000011000000000000000000000110000,1800000018000030
154,0.113524556,C5,0001100000000001000000000000000000011000000000000000000000110001,1801000018000031
155,0.11373454300000001,34A,000000000000000000000000000000000000000000000000,000000000000
156,0.117087006,19B,1111011010100000100001110010001001101010101000000000000001001001,F6A087226AA00049
157,0.11732143099999999,C9,1000010000001011101111000000000000000000100000011100000010001100,840BBC000081C08C
158,0.117493391,140,00000000000110000000000000000000,00180000
159,0.117727816,C9,1000010000001011101111000000000000000000100000011100000010001100,840BBC000081C08C
160,0.11795783,191,1110011010101001000001101010000000000110101010100000000011100101,E6A906A006AA00E5
161,0.118190288,19D,0000101101010000110011111111111100000000010110101010000000100011,0B50CFFF005AA023
162,0.118426144,19E,1100000000000000000000000000000100001010111100000000000010111011,C00000010AF000BB
163,0.11866444300000001,1C3,0000011010101001000001100111111000000000000000000000000100000000,06A9067E00000100
164,0.11891245800000001,1F5,1100000000001111000011110000000000000000000000000000000011011110,C00F0F00000000DE
165,0.119154691,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
166,0.11939299099999999,589,1100000000000000011101111100000000000000011010000011000010001111,C00077C00068308F
167,0.122075617,1.00E+05,0100010000000000000010001000000010010010010000000010000110111111,44000880924021BF
168,0.12257570000000001,348,000000000000000000000000000000000000000100000001,000000000101
169,0.12326592199999999,C1,0101100000000000000000000000000000011000000000000000000001110000,5800000018000070
170,0.123508095,C5,0101100000000001000000000000000000011000000000000000000001110001,5801000018000071
171,0.124234378,34A,000000000000000000000000000000000000000100000001,000000000101
172,0.12447273699999999,128,0100111111100011000000001110101100000000000000000000000000011101,4FE300EB0000001D
173,0.124716878,1C6,0001000000000000000100000000000000000000000000000000000100100001,1000100000000121
174,0.124959051,1.00E+09,0000111111111101000000000000000000000000000000000000000100001101,0FFD00000000010D
175,0.12519735099999998,269,0100000000000000000101010101000001100000000000000100000001000101,4000155060004045
176,0.127097547,19B,0011011010100000100001110010001001101010101000000000000010001001,36A087226AA00089
177,0.127333879,C9,1000010000001011101111000000000000000000100000010000000011001100,840BBC00008100CC
178,0.127567827,191,0010011010101001000001101010000000000110101010100000000000100101,26A906A006AA0025
179,0.12780416,C9,1000010000001011101111000000000000000000100000010000000011001100,840BBC00008100CC
180,0.128044426,19D,0000101101001100000011111111111100000000010110101010000001011111,0B4C0FFF005AA05F
181,0.128284633,19E,0000000000000000000000000000000100001010111100000000000011111011,000000010AF000FB
182,0.12853467400000002,1F5,0000000000001111000011110000000000000000000000000000000000011110,000F0F000000001E
183,0.128776848,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
184,0.129017591,589,0000000000000000011101111100000000000000011010000011000011001111,000077C0006830CF
185,0.131223917,263,0001010101111000000000000000000000000000000000000000000010001101,157800000000008D
186,0.13218808099999999,1.00E+05,0100010000000000000010011000000010100010010000000010001011010001,44000980A24022D1
187,0.13260436,348,000000000000000000000000000000000000001000000010,000000000202
188,0.13324630199999998,C1,1001100000000000000000000000000000011000000000000000000010110000,98000000180000B0
189,0.13348460199999998,C5,1001100000000001000000000000000000011000000000000000000010110001,98010000180000B1
190,0.133692681,34A,000000000000000000000000000000000000001000000010,000000000202
191,0.137129008,19B,0111011010100000100001110010001001101010101000000000000011001001,76A087226AA000C9
192,0.13736730800000002,C9,1000010000001011101101100000000000000000100000010100000000000110,840BB60000814006
193,0.137617766,141,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
194,0.137855589,C9,1000010000001011101101100000000000000000100000010100000000000110,840BB60000814006
195,0.13808608,191,0110011010101011000001101010000000000110101010110000000001101000,66AB06A006AB0068
196,0.13831996900000001,19D,0000101101001100010011111111111100000000010110101010000010011111,0B4C4FFF005AA09F
197,0.138556361,19E,0100000000000000000000000000000100001010111100000000000000111011,400000010AF0003B
198,0.13879466,1C3,0000011010101011000001100111111000000000000000000000000100000000,06AB067E00000100
199,0.139042675,1F5,0100000000001111000011110000000000000000000000000000000001011110,400F0F000000005E
200,0.139284908,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
201,0.139525115,589,0100000000000000011101111100000000000000011010000011000000001111,400077C00068300F
202,0.142077624,1.00E+05,0100010000000000000010001000000010110010010000000010000011011110,44000880B24020DE
203,0.14256548800000002,348,000000000000000000000000000000000000001100000011,000000000303
204,0.143279612,C1,1101100000000000000000000000000000011000000000000000000011110000,D8000000180000F0
205,0.143517911,C5,1101100000000001000000000000000000011000000000000000000011110001,D8010000180000F1
206,0.14370793099999998,120,0000000000000000111000000000000000000000,0000E00000
207,0.144282162,128,1000111111100011000000001110110000000000000000000000000001011110,8FE300EC0000005E
208,0.14452821,1C6,0001000000000000000100000000000000000000000000000000001000100010,1000100000000222
209,0.14477241,1.00E+09,0000111111111011000000000000000000000000000000000000001000001100,0FFB00000000020C
210,0.14498043,34A,000000000000000000000000000000000000001100000011,000000000303
211,0.14521241099999999,471,0100100001110110000000000000000001010101010000100000000001010101,4876000055420055
212,0.145448744,269,1000000000000000000101010101000001100000000000000100000010000101,8000155060004085
213,0.147132992,191,1010011010101011000001101010000000000110101010110000000010101000,A6AB06A006AB00A8
214,0.147367358,C9,1000010000001011101101100000000000000000100000011000000001000110,840BB60000818046
215,0.147539377,140,00000000000110000000000000000000,00180000
216,0.14777380199999998,C9,1000010000001011101101100000000000000000100000011000000001000110,840BB60000818046
217,0.148005783,19B,1011011010100000100001110010001001101010101000000000000000001001,B6A087226AA00009
218,0.148238182,19D,0000101101010000100011111111111100000000010110101010000011100011,0B508FFF005AA0E3
219,0.148478448,19E,1000000000000000000000000000000100001010111100000000000001111011,800000010AF0007B
220,0.148718714,1F5,1000000000001111000011110000000000000000000000000000000010011110,800F0F000000009E
221,0.148960888,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
222,0.149201154,589,1000000000000000011101111100000000000000011010000011000001001111,800077C00068304F
223,0.151193499,263,0101010101111000000000000000000000000000000000000000000011001101,55780000000000CD
224,0.152191758,1.00E+05,0100010000000000000001111000000011000010010000000010001011101111,44000780C24022EF
225,0.152651906,348,000000000000000000000000000000000000000000000000,000000000000
226,0.153193891,C1,0001100000000000000000000000000000011000000000000000000000110000,1800000018000030
227,0.153594076,34A,000000000000000000000000000000000000000000000000,000000000000
228,0.154216051,C5,0001100000000001000000000000000000011000000000000000000000110001,1801000018000031
229,0.15446215800000002,230,0000000000000001000000000000000000000000000000000000100000001001,0001000000000809
230,0.157130599,191,1110011010101011000001101010000000000110101010110000000011101000,E6AB06A006AB00E8
231,0.157366931,C9,1000010000001011101101100000000000000000100000011100000010000110,840BB6000081C086
232,0.15760523,194,0000010001000010000000000011011000101111100100010000000000000000,044200362F910000
233,0.157841622,C9,1000010000001011101101100000000000000000100000011100000010000110,840BB6000081C086
234,0.15806967,19B,1111011010100000100001110010001001101010101000000000000001001001,F6A087226AA00049
235,0.15830212800000001,19D,0000101101000100110011111111111100000000010110101010000000010111,0B44CFFF005AA017
236,0.15853798300000002,19E,1100000000000000000000000000000100001010111100000000000010111011,C00000010AF000BB
237,0.15877628300000002,1C3,0000011010101011000001100111111000000000000000000000000100000000,06AB067E00000100
238,0.159024357,1F5,1100000000001111000011110000000000000000000000000000000011011110,C00F0F00000000DE
239,0.159266531,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
240,0.159517049,3.00E+09,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
241,0.159751415,4C1,0000010001100101011101100100100101111010000000000000000000110010,046576497A000032
242,0.159994125,4D1,0000000000000000000000000000000000000000000010100000000010101111,00000000000A00AF
243,0.160244107,4F1,0000000000000000000000000000000000000000000000000000000000000010,0000000000000002
244,0.16048288300000002,589,1100000000000000011101111100000000000000011010000011000010001111,C00077C00068308F
245,0.160732925,601,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
246,0.162083208,1.00E+05,0100010000000000000010001000000011010010010000000010001000000000,44000880D2402200
247,0.16257548300000002,348,000000000000000000000000000000000000000100000001,000000000101
248,0.163201332,C1,0101100000000000000000000000000000011000000000000000000001110000,5800000018000070
249,0.163443505,C5,0101100000000001000000000000000000011000000000000000000001110001,5801000018000071
250,0.164205908,128,1100111111100011000000001110110000000000000000000000000010011110,CFE300EC0000009E
251,0.16445004900000001,1C6,0001000000000000000100000000000000000000000000000000001100100011,1000100000000323
252,0.164692282,1.00E+09,0000111111111010000000000000000000000000000000000000001100001100,0FFA00000000030C
253,0.164902746,34A,000000000000000000000000000000000000000100000001,000000000101
254,0.165174722,269,1100000000000000000101010101000001100000000000000100000011000101,C0001550600040C5
255,0.16712898,19B,0011011010100000100001110010001001101010101000000000000010001001,36A087226AA00089
256,0.167363405,C9,1000010000001011101101100000000000000000100000010000000011000110,840BB600008100C6
257,0.167601704,191,0010011010101011000001101010000000000110101010110000000000101000,26AB06A006AB0028
258,0.16783612899999997,C9,1000010000001011101101100000000000000000100000010000000011000110,840BB600008100C6
259,0.168070495,19D,0000101101000100000011111111111100000000010110101010000001010111,0B440FFF005AA057
260,0.168310761,19E,0000000000000000000000000000000100001010111100000000000011111011,000000010AF000FB
261,0.168560743,1F5,0000000000001111000011110000000000000000000000000000000000011110,000F0F000000001E
262,0.16880297600000002,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
263,0.169043183,589,0000000000000000011101111100000000000000011010000011000011001111,000077C0006830CF
264,0.16929560899999999,603,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
265,0.17115587,263,1001010101111000000000000000000000000000000000000000000000001101,957800000000000D
266,0.17216193600000002,1.00E+05,0100010000000000000010011000000011100010010000000010000100010000,44000980E2402110
267,0.172620117,348,000000000000000000000000000000000000001000000010,000000000202
268,0.173170447,C1,1001100000000000000000000000000000011000000000000000000010110000,98000000180000B0
269,0.173378527,34A,000000000000000000000000000000000000001000000010,000000000202
270,0.17415058600000002,C5,1001100000000001000000000000000000011000000000000000000010110001,98010000180000B1
271,0.177101373,19B,0111011010100000100001110010001001101010101000000000000011001001,76A087226AA000C9
272,0.17733722899999999,C9,1000010000001011100101100000000000000000100000010100000011100110,840B9600008140E6
273,0.177509725,140,00000000000110000000000000000000,00180000
274,0.17774605699999999,C9,1000010000001011100101100000000000000000100000010100000011100110,840B9600008140E6
275,0.17798239,191,0110011010101100000001101010000000000110101011000000000001101010,66AC06A006AC006A
276,0.178216338,19D,0000101101000100010011111111111100000000010110101010000010010111,0B444FFF005AA097
277,0.17845267,19E,0100000000000000000000000000000100001010111100000000000000111011,400000010AF0003B
278,0.17869097,1C3,0000011010101100000001100111111000000000000000000000000100000000,06AC067E00000100
279,0.178939044,1F5,0100000000001111000011110000000000000000000000000000000001011110,400F0F000000005E
280,0.179181218,3D1,0000010000001010000000000000000000000000001001110000000000000000,040A000000270000
281,0.17943125899999998,3.00E+05,0000000000000000000000000000000000000000000000000000000000000000,0000000000000000
282,0.17967343300000002,4C9,0000000001101010000000000000000010001111000000000000000000000000,006A00008F000000
283,0.17991369899999998,589,0100000000000000011101111100000000000000011010000011000000001111,400077C00068300F
284,0.182083904,1.00E+05,0100010000000000000001111000000011110010010000000010000100011110,44000780F240211E
285,0.18258208,348,000000000000000000000000000000000000001100000011,000000000303
286,0.183166503,C1,1101100000000000000000000000000000011000000000000000000011110000,D8000000180000F0
287,0.183404803,C5,1101100000000001000000000000000000011000000000000000000011110001,D8010000180000F1
288,0.184172988,128,0000111111100101000000001110101100000000000000000000000011011111,0FE500EB000000DF
289,0.184419095,1C6,0001000000000000000100000000000000000000000000000000000000100000,1000100000000020
290,0.184661328,1.00E+09,0000111111111011000000000000000000000000000000000000000000001010,0FFB00000000000A
291,0.184869408,34A,000000000000000000000000000000000000001100000011,000000000303
292,0.18511402600000001,12A,0000000000000000101010100010000000000000000000000000000000000000,0000AA2000000000
293,0.185356259,269,0000000000000000000101010101000001100000000000000100000000000101,0000155060004005
294,0.187122345,19B,1011011010100000100001110010001001101010101000000000000000001001,B6A087226AA00009
295,0.18735677,C9,1000010000001011100101100000000000000000100000011000000000100110,840B960000818026
296,0.187589228,191,1010011010101100000001101010000000000110101011000000000010101010,A6AC06A006AC00AA
297,0.187823116,C9,1000010000001011100101100000000000000000100000011000000000100110,840B960000818026
298,0.188057482,19D,0000101100111100100011111111111100000000010110101010000011001111,0B3C8FFF005AA0CF
299,0.18829774800000001,19E,1000000000000000000000000000000100001010111100000000000001111011,800000010AF0007B
300,0.18853801399999998,1F5,1000000000001111000011110000000000000000000000000000000010011110,800F0F000000009E
301,0.18878018800000002,3D1,0000010000001010000000000000000000000000001001100000000000000000,040A000000260000
302,0.18902045399999998,589,1000000000000000011101111100000000000000011010000011000001001111,800077C00068304F
303,0.191122472,263,1101010101111000000000000000000000000000000000000000000001001101,D57800000000004D
304,0.192131042,1F1,0010000010000000000000000000000000000000000000000000000010100000,20800000000000A0
305,0.19236493100000002,1.00E+05,0100010000000000000010011000000000000010010000000010000100110000,4400098002402130
306,0.192629098,348,000000000000000000000000000000000000000000000000,000000000000
307,0.193129658,C1,0001100000000000000000000000000000011000000000000000000000110000,1800000018000030
308,0.193339705,34A,000000000000000000000000000000000000000000000000,000000000000
309,0.19414007600000002,C5,0001100000000001000000000000000000011000000000000000000000110001,1801000018000031
310,0.195126175,565,0110001100111000001010010000000000000000000000000000000000000000,6338290000000000
311,0.197136581,191,1110011010101100000001101010000000000110101011000000000011101010,E6AC06A006AC00EA
312,0.197372913,C9,1000010000001011100101100000000000000000100000011100000001100110,840B96000081C066
313,0.19760096,19B,1111011010100000100001110010001001101010101000000000000001001001,F6A087226AA00049
314,0.197837293,C9,1000010000001011100101100000000000000000100000011100000001100110,840B96000081C066
315,0.198071241,19D,0000101100111000110011111111111100000000010110101010000000001011,0B38CFFF005AA00B
316,0.19830757300000001,19E,1100000000000000000000000000000100001010111100000000000010111011,C00000010AF000BB
317,0.198545873,1C3,0000011010101100000001100111111000000000000000000000000100000000,06AC067E00000100
318,0.198793947,1F5,1100000000001111000011110000000000000000000000000000000011011110,C00F0F00000000DE
319,0.199036121,3D1,0000010000001010000000000000000000000000001001100000000000000000,040A000000260000
320,0.19927442,589,1100000000000000011101111100000000000000011010000011000010001111,C00077C00068308F
321,0.20209890600000002,1.00E+05,0100010000000000000010011000000000010010010000000010001001000001,4400098012402241
322,0.202566862,348,000000000000000000000000000000000000000100000001,000000000101
323,0.203113257,C1,0101100000000000000000000000000000011000000000000000000001110000,5800000018000070
324,0.20416516,C5,0101100000000001000000000000000000011000000000000000000001110001,5801000018000071
325,0.204405427,128,0100111111100101000000001110110000000000000000000000000000100000,4FE500EC00000020
326,0.20465397800000001,17D,0000000000000100000000000000000000000000000001000000000000000000,0004000000040000
327,0.204898119,1C6,0001000000000000000100000000000000000000000000000000000100100001,1000100000000121
